id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries
"f669fc7a9b1c49b292532b1b7b936e97","MBTAHUB_ADMIN","Mon, 20 Oct 2025 20:03:38 GMT","Tue, 21 Oct 2025 17:21:57 GMT","MBTA Service Delivery Policy Comfort Metric","CSV","Data Dictionary: Name Description Data Type Example Season Season and year of when passenger comfort was calculated String Fall 2019 sdp_mode Mode of service (either bus or heavy rail) String Bus route_id GTFS-compatible route String 10 day_type Day type of service (weekday, saturday, sunday). Holidays are excluded. String Weekday passenger_minutes_total The estimated number of total passenger minutes spent inside a vehicle for a given route Double 12946564.4 sdp_uncomfortable_minutes_total The estimated number of passenger minutes spent in crowded/uncomfortable conditions (defined by the SDP) inside a vehicle for a given route Double 1769978.838 crowding sdp_uncomfortable_minutes_total/passenger_minutes_total; time spent in uncomfortable conditons Double 0.14 comfort_measure 1 - crowding; time spent in comfortable conditions Double 0.86 MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","MBTA,SDP,Performance,2022,2023,2024","This dataset contains MBTA passenger comfort scores, as defined by the Service Delivery Policy, for each route and day type during each Fall rating going back to 2019 for Bus and to 2023 for Heavy Rail.","","","CC0","en-us",,"public","CC0-1.0","Massachusetts geoDOT","",""
"ec170028b45e46cea43dd51bda250237","MBTAHUB_ADMIN","Tue, 15 Feb 2022 18:49:20 GMT","Thu, 16 Oct 2025 15:58:48 GMT","MBTA Extended Service Area","Feature Service","This file contains the 178 cities and towns in Massachusetts for which MBTA bus, rapid transit, or commuter rail service is provided. This data is based off of the 2010 census. The legislative intent for some boundaries could not be mapped. Boundaries where that is true are identified in the attribute information. Name Description Data Type Example town Full name for the MA town or city identification. String Boston town_id MassGIS Town-ID Code (alphabetical, 1-351) Numeric 34 sum_acres Area covered by the town or city in acres. Double 31304.22 sum_square Area covered by the town or city in square miles. Double 48.91 MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","MBTA,Service Area,System Data","This file contains the 178 cities and towns in Massachusetts for which MBTA bus, rapid transit, or commuter rail service is provided. This data is based off of the 2010 census. The legislative intent for some boundaries could not be mapped. Boundaries where that is true are identified in the attribute information.","","Massachusetts Bay Transportation Authority","CC0","en-us","https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/MBTA_Extended_Service_Area/FeatureServer","public","CC0-1.0","MassGIS","-71.99378673732518,41.591351419313774,-70.51941215009985,42.88677825523167",""
"5f71a5c035fc4a4dad1b7fa73ba27ef8","MBTAHUB_ADMIN","Fri, 07 Feb 2025 19:36:34 GMT","Mon, 29 Sep 2025 22:13:15 GMT","MBTA Rapid Transit Travel Times 2025","CSV Collection","This file contains the travel times
between origin and destination pairs on a single line.

It includes
all heavy rail and light rail rapid transit lines. These travel times are
calculated from the departure time at the from_stop to the arrival time
at the to_stop. Due to track circuit or other data issues, data is not
guaranteed to be complete for any origin-destination pair or date.

Data Dictionary

Each
row represents a unique service_date-trip_id-from_stop_id-to_stop_id
unit for rail service.

field name

type

description

source

example

service_date

date

equivalent
to GTFS-RT start_date value in Trip Descriptor as date instead
of string

GTFS-RT

2024-01-01

route_id

string

equivalent
to GTFS-RT route_id value in Trip Descriptor

GTFS-RT

Orange

trip_id

string

equivalent
to GTFS-RT trip_id value in Trip Descriptor

GTFS-RT

62248746

direction_id

int

equivalent
to GTFS-RT direction_id value in Trip Descriptor

GTFS-RT

0

direction

string

equivalent
to GTFS direction value from directions.txt for route_id-direction_id pair

GTFS

East

from_parent_station

string

stop_name of the parent_station associated with the stop_id from stops.txt for origin
stop.

GTFS

place-amory

from_stop_id

string

equivalent
to GTFS-RT stop_id value in VehiclePosition
for origin stop.

GTFS-RT

170141

from_stop_name

string

equivalent to GTFS stop_name from stops.txt for destination
stop_id.

GTFS

Amory Street

to_parent_station

string

stop_name of the parent_station associated with the stop_id from stops.txt for destination stop.

GTFS

place-babck

to_stop_id

string

equivalent
to GTFS-RT stop_id value in VehiclePosition for
destination stop.

GTFS-RT

70560

to_stop_name

string

equivalent
to GTFS stop_name from stops.txt for origin
stop_id.

GTFS

Babcock
Street

from_stop_departure_datetime

datetime

earliest ""IN_TRANSIT_TO"" OR
""INCOMING_AT"" status timestamp from origin stop (previous stop) from GTFS-RT VehiclePosition as an Eastern datetime.

GTFS-RT

11/1/2023 5:24:51 AM

from_stop_departure_sec

int

from_stop_departure_datetime as
seconds after midnight

LAMP
Calculated

84912

to_stop_arrival_datetime

datetime

earliest
""STOPPED_AT"" status timestamp for destination stop from
GTFS-RT VehiclePosition or
last arrival timestamp from GTFS-RT StopTimeUpdate if
VehiclePosition value is not available as an Eastern datetime.

GTFS-RT

11/1/2023 5:25:34 AM

to_stop_arrival_sec

int

to_stop_arrival_datetime as
seconds after midnight

LAMP
Calculated

84992

travel_time_sec

int

seconds
the vehicle spent traveling between origin stop and
destination stop on trip.

Calculated
for Open Data Portal

80

Changes to the data

Rapid Transit Travel Time data is now sourced from Lightweight
Application for Measuring Performance (LAMP). To learn more about
LAMP, please visit LAMP website.

The data changed as follows:

Trip_id field
is added.

Direction field is
added.

From_parent_station field
is added.

From_stop_name field
is added.

To_parent_station field
is added.

To_stop_name field
is added.

From_stop_departure_datetime field
is added.

To_stop_arrival_datetime field
is added.

Start_time_sec is now from_stop_departure_sec.

End_time_sec is now to_stop_arrival_sec.

MassDOT/MBTA shall not be held liable for any errors in this
data. This includes errors of omission, commission, errors concerning the
content of the data, and relative and positional accuracy of the data. This
data cannot be construed to be a legal document. Primary sources from which
this data was compiled must be consulted for verification of information
contained in this data.","Rapid Transit,System Data,Travel Times,Vehicle Location Data,2025","This file contains the travel times between origin and destination pairs on a single line.

It includes all heavy rail and light rail rapid transit lines. These travel times are calculated from the departure time at the from_stop to the arrival time at the to_stop. Due to track circuit or other data issues, data is not guaranteed to be complete for any origin-destination pair or date.","","","CC0",,,"public","CC0-1.0","Massachusetts geoDOT","0,0,0,0",""
"e93e4e4820ca4719b3c4134ae0865053","MBTAHUB_ADMIN","Thu, 18 Apr 2024 01:47:01 GMT","Thu, 25 Sep 2025 15:47:52 GMT","MBTA The RIDE Ridership","Feature Service","The data is available from February 2017 and up to the most recent month for the current year. Data is not guaranteed to be complete for any date. Data Dictionary: Name Description Data Type Example Date Date for which service was provided. Date 2/1/2020 Completed Trips Number of completed trips on The RIDE. Integer 2317 Important: Due to the nature of paratransit and the need to go through an application process, we equate one trip with one registered passenger. That registered passenger may bring other people with them on the trip, which will increase the total number of people transported, but we still count that as one completed trip/one registered passenger trip. MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","MBTA,The RIDE,Ridership,2022,2023,2024,2025","The RIDE is the MBTA's on-demand door-to-door paratransit service, operated by the MBTA in compliance with the Americans with Disabilities Act (ADA). This file contains the aggregated count of completed trips for the RIDE paratransit service.","","Massachusetts Bay Transportation Authority","CC0","en-us","https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/MBTA_The_RIDE_Ridership/FeatureServer","public","CC0-1.0","Office of Performance Management & Innovation","",""
"031c3392b4fd46baad54fcceb9fb4254","MBTAHUB_ADMIN","Thu, 18 Sep 2025 19:08:24 GMT","Fri, 19 Sep 2025 14:38:45 GMT","MBTA Heavy Rail Excess Trip Time","CSV","Definition of terms: Trip time: the sum of wait time and travel time Data Dictionary: Field Name Field Type Field Definition svc_date date The service date, defined as 3 AM-2:59 AM the following day. day character varying Day type, one of Weekday, Saturday, Sunday, Holiday halfhour character varying The service time, by half hour blocks. peak character varying The simplified service period as defined in the SDP. One of AM PEAK, PM PEAK, or OFF-PEAK. route_id character varying The route ID, one of Blue, Orange, Red. In the future, will include Green. dir_id character The direction of travel. est_pax real The estimated number of passengers by the above groupings. weighted_bl_trip_time real Minutes. Total estimated minutes of baseline trip time. Can be divided by est_pax to get baseline trip time per passenger. weighted_bl_wait_time real Minutes. Total estimated minutes of baseline wait time. Can be divided by est_pax to get baseline wait time per passenger. weighted_bl_travel_time real Minutes. Total estimated minutes of baseline travel time. Can be divided by est_pax to get baseline travel time per passenger. weighted_trip_time real Minutes. Total estimated minutes of actual trip time. Can be divided by est_pax to get actual trip time per passenger. weighted_wait_time real Minutes. Total estimated minutes of actual wait time. Can be divided by est_pax to get actual wait time per passenger. weighted_travel_time real Minutes. Total estimated minutes of actual travel time. Can be divided by est_pax to get actual travel time per passenger. five_min_thresh real The number of passengers in this grouping who arrived at their destination within 5 minutes of the baseline. Can be divided by est_pax to get a percentage of passenger trips that meet the threshold. twenty_min_thresh real The number of passengers in this grouping who arrived at their destination within 20 minutes of the baseline. Can be divided by est_pax to get a percentage of passenger trips that meet the threshold. twenty_pct_thresh real The number of passengers in this grouping who arrived at their destination within 20% excess of the baseline. Can be divided by est_pax to get a percentage of passenger trips that meet the threshold. thirty_pct_thresh real The number of passengers in this grouping who arrived at their destination within 30% excess of the baseline. Can be divided by est_pax to get a percentage of passenger trips that meet the threshold.","MBTA,Performance","This dataset provides line-level estimates of passenger volumes along with actual wait times and travel times compared to a calculated baseline. It also reports how many estimated passenger trips met defined service thresholds. The data can be aggregated for broader analysis of service performance and passenger experience.","","Massachusetts Bay Transportation Agency","CC0","en-us",,"public","CC0-1.0","MBTA","",""
"cb4f4fb3cdf443e7a9d66c87ab1f5e17","MBTAHUB_ADMIN","Wed, 12 Feb 2020 20:24:20 GMT","Tue, 05 Aug 2025 19:09:29 GMT","MBTA The RIDE Reliability","Feature Service","The RIDE Reliability data contains daily information on all completed trips and trips completed on-time, starting from Fall 2014. The data are updated monthly.","MBTA,The RIDE,Performance","The RIDE Reliability","","Massachusetts Bay Transportation Authority","CC0","en-us","https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/MBTA_The_RIDE_Reliabilit/FeatureServer","public","CC0-1.0","Office of Performance Management & Innovation","-71.44352499999879,42.18607399999928,-70.7109569999988,42.45707199999927",""
"9e8089a985f24bc6a1dbae1e69703808","MBTAHUB_ADMIN","Mon, 07 Apr 2025 19:07:25 GMT","Wed, 25 Jun 2025 18:15:14 GMT","MBTA Commuter Rail Ridership by Trip, Season, Route Line, and Stop.","Feature Service","Data Dictionary: Name Description Data Type Example season Season and year for which ridership should be returned. String Spring 2018 route_id GTFS-compatible route for which ridership should be returned. String CR-Fitchburg route_name Description of route. String Fitchburg Line train GTFS-compatible train number. String 404 direction_id GTFS-compatible direction for which ridership should be returned. A 0 indicates ""outbound"" and 1 indicates ""inbound."" Integer 0 day_type_id Shorthand for day identifier. String day_type_01 day_type_name Text description of the id. Weekday, Saturday, or Sunday. Only weekdays are included in this dataset. String weekday stop_time Time at which the vehicle arrived at the stop. Represented in 24-hour time. String 5:15:00 stop_id GTFS-compatible stop ID for which ridership should be returned. String Porter Square stop_sequence The ordinal identifier of the stop on the particular trip. Integer 9 average_ons The count of passengers getting on vehicles on a typical weekday. Integer 22 average_offs The count of passengers getting off vehicles on a typical weekday. Integer 65 average_load The average number of passengers on the vehicle upon leaving a stop. Integer 170 MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","MBTA,Commuter Rail,Ridership,2024","This file contains detailed boarding, alighting, and load data for commuter rail. It contains the averages per trip, season, route/line, direction, stop, day type, and time period. Data is available for weekdays in Spring 2012, Spring 2018, and Fall 2024.","","Office of Performance Management and Innovation.","CC0","en-us","https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/MBTA_Commuter_Rail_Ridership_by_Trip_Season_RouteLine_and_Stop/FeatureServer","public","CC0-1.0","Office of Performance Management & Innovation","0,0,0,0",""
"84c9d171d32945f594fbb4d889153c44","MBTAHUB_ADMIN","Mon, 10 Feb 2025 16:00:29 GMT","Tue, 13 May 2025 15:12:24 GMT","MBTA Rapid Transit Headways 2025","CSV Collection","This file contains the headways, or time between the
departure time of the current trip and the departure time of the previous trip
from the same stop, for rapid transit vehicles. It
includes all heavy rail and light rail rapid transit lines. For Red and
Green lines, both trunk (e.g. all Green line trains) and branch
(e.g. Green-B trains) headways are included. For lines without branches (e.g.
Blue line), branch route ID and branch headway will be NULL. Due to track circuit or other data issues, data is not
guaranteed to be complete for any stop or date.

Data Dictionary

Each
row represents a unique service_date-trip_id-stop_id pair
for rail service.

field name

type

description

source

example

service_date

date

equivalent
to GTFS-RT start_date value in Trip Descriptor as date instead
of string

GTFS-RT

2024-01-01

route_id

string

equivalent
to GTFS-RT route_id value in Trip Descriptor

GTFS-RT

Orange

trunk_route_id

string

line
if multiple routes exist on line, otherwise route_id, e.g. Green for Green-B route, Blue for Blue route

GTFS-RT

Green

branch_route_id

string

equivalent
to GTFS-RT route_id value in Trip Descriptor for
lines with multiple routes, NULL if line has single route,
e.g. Green-B for Green-B route, NULL for Blue route_id.

GTFS-RT

Green-B

trip_id

string

equivalent
to GTFS-RT trip_id value in Trip Descriptor

GTFS-RT

62248746

direction_id

int

equivalent
to GTFS-RT direction_id value in Trip Descriptor

GTFS-RT

0

direction

string

equivalent
to GTFS direction value
from directions.txt for route_id-direction_id pair

GTFS

East

parent_station

string

the parent_station associated
with the stop_id from stops.txt

GTFS

place-babck

stop_id

string

equivalent
to GTFS-RT stop_id value in VehiclePosition

GTFS-RT

70560

stop_name

string

equivalent
to GTFS stop_name from stops.txt for stop_id

GTFS

Babcock
Street

stop_departure_datetime

datetime

earliest ""IN_TRANSIT_TO"" OR
""INCOMING_AT"" status timestamp for a trip-stop pair from GTFS-RT VehiclePosition as an Eastern datetime.

GTFS-RT

11/1/2023 5:24:51 AM

stop_departure_sec

int

stop_departure_datetime as
seconds after midnight

LAMP
Calculated

20,517

headway_branch_seconds

int

seconds
between consecutive vehicles departing parent_station on branch_route_id

LAMP
Calculated

1,387

headway_trunk_seconds

int

seconds
between consecutive vehicles departing parent_station on trunk_route_id

LAMP
Calculated

311

Changes to the data:

Rapid Transit Events data is now sourced from Lightweight
Application for Measuring Performance (LAMP). To learn more about
LAMP, please visit LAMP Website.

The data changed as follows:

Trunk_route_id field
is added.

Branch_route_id field
is added.

Trip_id field
is added.

Direction field is
added.

Destination is now
replaced conceptually by branch_route_id.

Parent_station field
is added.

Stop_name field
is added.

Start_time_sec field
is no longer included (if needed can be calculated as stop_departure_seconds
- headway_*_seconds)

Stop_departure_datetime field
is added.

End_time_sec is now stop_departure_sec.

Headway_time_sec is changed
from long to wide and is now headway_branch_seconds and headway_trunk_seconds.

MassDOT/MBTA shall not be held liable for any errors in this
data. This includes errors of omission, commission, errors concerning the
content of the data, and relative and positional accuracy of the data. This
data cannot be construed to be a legal document. Primary sources from which
this data was compiled must be consulted for verification of information
contained in this data.","Headway,MBTA,Rapid Transit,System Data,Vehicle Location Data,2025","","","","CC0","en-us",,"public","CC0-1.0","Office of Performance Management & Innovation","0,0,0,0",""
"7da1f62034f64cb4bc9e2afefe9a1fdc","MBTAHUB_ADMIN","Thu, 08 May 2025 16:34:35 GMT","Thu, 08 May 2025 19:24:47 GMT","MBTA 2024 System-Wide Passenger Survey","Feature Service","For more information about the MBTA System-Wide Passenger Survey, please see the Rider Census website. Field Data Type Description aggregation_level String Level of aggregation. One of: Reporting Group, Rapid Transit or Bus Rapid Transit Line, Service Mode, or Systemwide. service_mode String MBTA service mode. One of: Bus (includes SL4/SL5), Commuter Rail, Ferry, Rapid Transit or Bus Rapid Transit - Blue Line, Rapid Transit or Bus Rapid Transit - Green Line, Rapid Transit or Bus Rapid Transit - Orange Line, Rapid Transit or Bus Rapid Transit - Red Line, Rapid Transit or Bus Rapid Transit - Mattapan Trolley, Rapid Transit or Bus Rapid Transit - Silver Line BRT (includes SL1/SL2/SL3). reporting_group String MBTA service reporting group. This field will be at different levels for different MBTA service modes. Generally speaking, heavy rail is summarized to the station or small group of geographically proximate stations, light rail is summarized to the branch, bus is summarized to the route or geographic group of routes, commuter rail is summarized to the line, and ferry is summarized to the mode. measure_group String Category of measure: e.g., Race and Ethnicity, Income. measure String Measure: e.g., Race, Hispanic or Latino, Title VI Minority. category String Specific category for which data is being provided. weighted_percent Numeric The proportion of riders answering a question in the given category. MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","Rider Census,MBTA,Ridership,2024","This table contains the full MBTA 2024 System-Wide Passenger Survey dataset.","","This dataset was prepared by the MassDOT Office of Performance Management & Innovation.","CC0","en-us","https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/MBTA_2024_System_Wide_Passenger_Survey/FeatureServer","public","CC0-1.0","Office of Performance Management & Innovation","0,0,0,0",""
"05861f41d3c244f9b0e8b3a3358ed007","MBTAHUB_ADMIN","Wed, 10 Jun 2020 19:13:05 GMT","Wed, 16 Apr 2025 17:25:44 GMT","MBTA Service Delivery Policy Time Periods","Feature Service","Saturdays and Sundays are measured separately for most standards. A service day is defined as 3:00am - 2:59am (the next day). Please see Service Delivery Policy website for details. MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","MBTA,Reference Table,System Data,2022,2023","MBTA time periods according to the Service Delivery Policy.","","Massachusetts Bay Transportation Authority","CC0","en-us","https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/MBTA_Service_Delivery_Policy_Time_Periods/FeatureServer","public","CC0-1.0","Office of Performance Management & Innovation","-71.44352499999879,42.18607399999928,-70.7109569999988,42.45707199999927",""
"5355253d53864664a6e74142c594f16e","MBTAHUB_ADMIN","Fri, 02 Aug 2024 18:04:52 GMT","Thu, 10 Apr 2025 17:46:53 GMT","GTFS Post-Rating Recaps","CSV Collection","The MBTA GTFS Post-rating Recap collection contains text files that describe MBTA schedule which includes any planned changes in service that became known after the rating began (weekend shuttle buses, change to reduced service schedule due to a snow day, etc.) for a specific season. Data dictionary: https://github.com/mbta/gtfs-documentation/blob/master/reference/gtfs.md To view all previously published GTFS files, please refer to the link below: https://github.com/mbta/gtfs-documentation/blob/master/reference/gtfs-archive.md MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","GTFS,Map Service,MBTA,Reference Table,System Data,2024,2025","","","Massachusetts Bay Transportation Authority","CC0",,,"public","CC0-1.0","Massachusetts geoDOT","",""
"d4610a65064a4d3c8536c75d520e0012","MBTAHUB_ADMIN","Fri, 04 Apr 2025 16:07:51 GMT","Mon, 07 Apr 2025 19:31:13 GMT","Fall 2024 MBTA Rail Ridership by SDP Time Period, Route/Line, and Stop","Feature Service","Due to planned diversions related to track work throughout
the Fall 2024 rating, ridership was not included on days when a diversion
impacted a particular line. For example, there were planned diversions on the Red
Line from 9/6/2024 to 9/29/2024, so Red Line ridership data during that period
is not included.

For routes with multiple branches, for example the Red Line
with Braintree and Ashmont branches, and the Green Line with the B, C, D, and E
branches, ridership estimates are combined through the trunk. Data Dictionary

Name

Description

Data Type

Example

mode

Mode of
transportation for which ridership should be returned.

String

Heavy Rail

season

Season and
year for which ridership should be returned.

String

Fall 2024

route_id

Route for
which ridership should be returned.

String

Red

route_name

Description
of route.

String

Red Line

direction_id

Direction for
which ridership should be returned: NB, SB, EB, or WB.

String

EB

day_type_id

Shorthand for
day identifier.

String

day_type_01

day_type_name

Text
description of the ID. Weekday, Saturday, or Sunday; holidays are excluded
from the data.

String

Weekday

time_period_id

Shorthand for
time period identifier, per our Service Delivery Policy.

String

time_period_03

time_period_name

Aggregated
periods of varying length to represent different levels of service provided.

String

AM_PEAK

stop_name

GTFS-compatible
stop name for which ridership should be returned.

String

Wollaston

parent-station

GTFS-compatible
stop for which ridership should be returned.

String

place-wlsta

total_ons

The count of
passengers boarding vehicles, summed by the aggregated fields.

Integer

1491

total_offs

The count of
passengers alighting vehicles, summed by the aggregated fields.

Integer

7990

number_service_days

Number of
non-holiday service days in the season based on day type.

Integer

19

average_ons

Represents
the ons on a typical service day within the aggregated fields. Calculated by
total_ons/number_service_days.

Integer

435

average_offs

Represents
the offs on a typical service day within the aggregated fields. Calculated by
total_offs/number_service_days.

Integer

65

average_flow

The total
number of passengers traveling through the rail system between stations
within the aggregated time period, averaged to represent the typical weekday,
Saturday, or Sunday.

Integer 21

MassDOT/MBTA shall not be held liable for any errors in this
data. This includes errors of omission, commission, errors concerning the
content of the data, and relative and positional accuracy of the data. This
data cannot be construed to be a legal document. Primary sources from which
this data was compiled must be consulted for verification of information
contained in this data.","Ridership,SDP,Rapid Transit,2024,MBTA","This file contains detailed ridership data for heavy rail and light rail during the Fall 2024 rating (August 25-December 14). It contains the average ridership for a typical day during the rating by route/line, direction, stop, day type, and SDP (Service Delivery Policy) time period.","","","","en-us","https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/Fall_2024_MBTA_Rail_Ridership_by_SDP_Time_Period_Route_Line_and_Stop/FeatureServer","public",,"Massachusetts geoDOT","",""
"8f20b4e8d24e466fbca157cca63f6e16","MBTAHUB_ADMIN","Fri, 04 Apr 2025 13:59:40 GMT","Fri, 04 Apr 2025 14:54:33 GMT","Fall 2024 MBTA Rail Ridership by Hour, Route/Line, and Stop","Feature Service","Due to planned diversions related to track work throughout the Fall 2024 rating, ridership was not included on days when a diversion impacted a particular line. For example, there were planned diversions on the Red Line from 9/6/2024 to 9/29/2024, so Red Line ridership data during that period is not included. For routes with multiple branches, for example the Red Line with Braintree and Ashmont branches, and the Green Line with the B, C, D, and E branches, ridership estimates are combined through the trunk. Data Dictionary Name Description Data Type Example mode Mode of transportation for which ridership should be returned. String Heavy Rail season Season and year for which ridership should be returned. String Fall 2024 route_id Route for which ridership should be returned. String Red route_name Description of route. String Red Line dir_id Direction for which ridership should be returned: NB, SB, EB, or WB. String EB day_type_id Shorthand for day identifier. String day_type_01 day_type_name Text description of the ID. Weekday, Saturday, or Sunday; holidays are excluded from the data. String Weekday stop_name GTFS-compatible stop name for which ridership should be returned. String Wollaston parent_station GTFS-compatible stop for which ridership should be returned. String place-wlsta total_ons The count of passengers boarding vehicles, summed by the aggregated hour. Integer 1491 total_offs The count of passengers alighting vehicles, summed by the aggregated hour. Integer 7990 number_service_days Number of non-holiday service days in the season based on day type. Integer 19 hour_of_service The hour of service for the corresponding ridership. For example, “06:00:00” corresponds to ridership in the hour that starts at 6:00am, and “14:00:00” corresponds to ridership in the hour starting at 14:00, or 2:00pm. String 06:00:00 average_ons Represents the ons on a typical service day within the aggregated hour. Calculated by total_ons/number_service_days. Integer 435 average_offs Represents the offs on a typical service day within the aggregated hour. Calculated by total_offs/number_service_days. Integer 65 average_flow The total number of passengers traveling through the rail system between stations within the aggregated hour, averaged to represent the typical weekday, Saturday, or Sunday. Integer 21 MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","Ridership,2024,MBTA,Rapid Transit","This file contains detailed ridership data for heavy rail and light rail during the Fall 2024 rating (August 25-December 14). It contains the average ridership for a typical day during the rating by route/line, direction, stop, day type, and hour.","","","","en-us","https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/Fall_2024_MBTA_Rail_Ridership_by_Hour_Route_Line_and_Stop/FeatureServer","public",,"Massachusetts geoDOT","0,0,0,0",""
"9ab1dc7ea2bf4ad7b7e25cc6b941b39a","MBTAHUB_ADMIN","Tue, 19 Mar 2024 19:33:46 GMT","Thu, 03 Apr 2025 15:57:31 GMT","GTFS Pre-Rating Recaps","CSV Collection","The MBTA GTFS Pre-rating Recap collection contains text files that describe a generalized MBTA schedule for a specific season. While the MBTA posts all previously published GTFS files, this collection makes it easier to find the schedule that the MBTA ran for the majority of a season instead of having to identify the ""correct"" one from the GTFS archive. We recommend using these files instead of the current GTFS when doing historical analyses. Data dictionary: https://github.com/mbta/gtfs-documentation/blob/master/reference/gtfs.md To view all previously published GTFS files, please refer to the link below: https://github.com/mbta/gtfs-documentation/blob/master/reference/gtfs-archive.md MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","GTFS,System Data,2022,2023,2024,2025","The MBTA GTFS Pre-rating Recap collection contains text files that describe a generalized MBTA schedule for a specific season. The collection contains fall pre-rating recap from 2018 to 2024 and for other seasons 2021-2024. ","","","",,,"public",,"Massachusetts geoDOT","",""
"e4f8c20da4004a64a811ba0092ec28bc","MBTAHUB_ADMIN","Thu, 11 Jun 2020 19:22:41 GMT","Mon, 24 Mar 2025 15:17:36 GMT","MBTA Ratings & Seasons","Feature Service","null","MBTA,Service Data,Reference Table,Ratings,System Data,2022,2023,2024,2025","Updated up to most recent season. Use to aggregate dates to the official ratings, or seasons, designated by the MBTA.","","Massachusetts Bay Transportation Authority","CC0","en-us","https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/MBTA_Ratings/FeatureServer","public","CC0-1.0","Office of Performance Management & Innovation","-71.44352499999879,42.18607399999928,-70.7109569999988,42.45707199999927",""
"7acd353c1a734eb8a23caf46a0e66b23","MBTAHUB_ADMIN","Thu, 20 Mar 2025 16:58:35 GMT","Thu, 20 Mar 2025 17:27:26 GMT","MBTA Bus Ridership by Time Period, Season, Route/Line, and Stop - Fall","Feature Service","MassDOT/MBTA shall not be held liable for any errors in this data. This includes errors of omission, commission, errors concerning the content of the data, and relative and positional accuracy of the data. This data cannot be construed to be a legal document. Primary sources from which this data was compiled must be consulted for verification of information contained in this data.","Bus,Ridership,MBTA,2024,2023,2022","This file contains detailed ridership data for bus and Silver Line. It contains the average ridership and load for a typical day during the rating by route/line, direction, stop, day type, and time period.","","","CC0",,"https://services1.arcgis.com/ceiitspzDAHrdGO1/arcgis/rest/services/Bus_Load_File_Fall/FeatureServer","public","CC0-1.0","Office of Performance Management & Innovation","0,0,0,0",""
